cell_id,lon,lat,lst_min,lst_max,lst_mean,lst_std,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndbi_min,ndbi_max,ndbi_mean,ndbi_std,building_count,building_density,avg_building_area,road_length_m,road_density,albedo_proxy,green_fraction,norm_building_density,norm_road_density,impervious_fraction,dist_to_green_m
1422,80.21685417714949,13.09597556593603,36.99938894000002,41.17279136000002,39.1039785764706,1.0857225941508775,0.02551863342523575,0.7814393043518066,0.4470850078876202,0.16206845672273848,-0.35502251982688904,0.2836662828922272,-0.07073546189528246,0.09647807173060714,168.0,0.1073151590201184,158.70014817208653,3595.184276261659,0.01447090242486459,1.0707354618952825,0.4470850078876202,0.24721587309496357,0.2346438211980947,0.24218705233621604,0.0
1423,80.22146481005635,13.09597556593603,38.36659694000002,42.047804480000025,40.43907611176472,0.7611527962763617,-0.014005602337419987,0.8176057934761047,0.3823874080882353,0.19078644638501396,-0.3338450789451599,0.2888736426830292,-0.022286557964250154,0.11075035004729987,214.0,0.11431986183652006,132.71910920043865,7611.145070775281,0.03063546377522657,1.0222865579642502,0.3823874080882353,0.2633522115054844,0.4967501039909911,0.3567113684996871,499.9068429738102
1424,80.22607544296321,13.09597556593603,39.06045500000005,42.66646609999998,41.68600292352943,0.5054237546734069,-0.07586882263422012,0.773625910282135,0.17920327579273898,0.13122930694659996,-0.36968374252319336,0.4408901333808899,0.08730763154871324,0.08853816558945098,557.0,0.2501521352006552,111.57696899183907,12313.763290285868,0.04956387583055771,0.9126923684512868,0.17920327579273898,0.576261350911346,0.8036718704071268,0.6672255587096583,499.9999999999634
1425,80.23068607587007,13.09597556593603,40.26701606000006,42.803186900000014,41.752860630000015,0.5252443578282645,-0.013770876452326775,0.7811775803565979,0.1721294696514423,0.1409758305922101,-0.2802709639072418,0.31101512908935547,0.10645565326397236,0.08582563812809957,515.0,0.2524361161434174,121.77827030330518,11344.188017226697,0.04566125830337215,0.8935443467360277,0.1721294696514423,0.5815228288614589,0.7403914292592384,0.6450702690205707,707.0409122900917
1426,80.23529670877693,13.09597556593603,40.198655659999986,42.99117799999999,41.53064267882355,0.4491585540866853,0.0,0.6948477029800415,0.145111083984375,0.10746208554272775,-0.19362017512321472,0.2864864766597748,0.10916417738970588,0.07110654137160147,460.0,0.22333096774126548,120.61925914322612,12685.848042093803,0.05106154652653422,0.8908358226102941,0.145111083984375,0.5144749416897354,0.8279564080733135,0.6398675282431667,707.0409122900917
1427,80.23990734168379,13.09597556593603,39.053618959999994,43.51071704000003,41.017809581176486,0.8794642286479236,-0.007035647053271532,0.7352041602134705,0.24325480143229167,0.15628957516822417,-0.30430448055267334,0.30283913016319275,0.03810583974800858,0.10071182048702312,217.0,0.21560765001247914,246.84820455536453,8224.18538439327,0.03310299975646945,0.9618941602519914,0.24325480143229167,0.4966831706767158,0.5367608824886588,0.512714255401493,499.9999999999634
1428,80.24451797459065,13.09597556593603,38.36659694000002,42.61861382000001,41.04110888705885,0.9665294045940322,0.012583271600306034,0.8428295850753784,0.267915532038762,0.20345602701485643,-0.30324840545654297,0.4533248841762543,0.05307759798490084,0.11874919932318329,304.0,0.1676269818804134,136.99221335409607,8806.325115762105,0.035446158438459135,0.9469224020150991,0.267915532038762,0.3861528143668059,0.5747548990795555,0.46159364825190574,499.9999999999634
1429,80.24912860749751,13.09597556593603,39.11856134000004,43.78757666000001,41.7112182129412,0.7999090686422863,-0.020837044343352318,0.8056237101554871,0.19056939816942403,0.16393927962451849,-0.36239534616470337,0.5797468423843384,0.09502034505208333,0.10369546034079369,279.0,0.1542818727190465,137.3840259881118,10699.927819818495,0.043068059808798076,0.9049796549479167,0.19056939816942403,0.3554104398225309,0.6983430492738623,0.4925834836030634,707.0409122900917
1430,80.25373924040437,13.09597556593603,39.06045500000005,43.51071704000003,41.79785141882354,1.1031499173637314,-0.009666666388511658,0.7204688787460327,0.12572488223805148,0.08619698969124513,-0.2594914734363556,0.30792462825775146,0.12421515969669118,0.06845415583239486,185.0,0.13282176732719314,178.3705152252452,13816.171666297352,0.05561118894190909,0.8757848403033088,0.12572488223805148,0.3059740066140372,0.9017282745461455,0.5442757137868806,1117.867347500646
1431,80.25834987331123,13.09597556593603,37.71033710000006,43.23727544000002,40.52065916352943,1.5876383005167918,-0.021210553124547005,0.7686868906021118,0.19509142362154447,0.16564507934382622,-0.25327348709106445,0.4609929025173187,0.06865906348595252,0.10842658018388934,155.0,0.13971555117224335,223.94356663443702,11306.897454674054,0.04551116082557923,0.9313409365140475,0.19509142362154447,0.3218548272524574,0.737957617966239,0.48829594353797007,1414.0818245801834
1432,80.26296050621809,13.09597556593603,39.51846968000001,43.70896220000003,42.62934096235296,0.8726740215377048,-0.015856236219406128,0.7042115330696106,0.18576443541283702,0.12670226605802146,-0.2529115378856659,0.3945119082927704,0.09027487362132353,0.0844090246019706,150.0,0.10204192146204233,169.010197516319,13590.03891720844,0.05470098665582915,0.9097251263786765,0.18576443541283702,0.2350682134459429,0.886969461571077,0.4958287126959966,1117.9923307661352
1433,80.26757113912495,13.09597556593603,39.69278870000005,45.489750619999995,42.924532523529436,1.0106817685571563,-0.007591442205011845,0.8225370049476624,0.24443141563265933,0.21087195320014776,-0.34487301111221313,0.46166205406188965,0.0641346830480239,0.11973039299001673,166.0,0.13070301667906747,195.61540983910731,12718.255405785596,0.05119198874083948,0.9358653169519761,0.24443141563265933,0.3010931603651982,0.830071511797428,0.5126845009380901,999.9999999999268
1434,80.27218177203181,13.09597556593603,39.36465878000001,44.720696120000014,42.68696305000002,1.0115927190209075,-0.026272188872098923,0.8697279691696167,0.2919000244140625,0.2162691154478275,-0.37180250883102417,0.5859649181365967,0.040566212580754206,0.13720170664396822,15.0,0.030122186107691046,498.90834578001596,1010.4069148993339,0.004066968130523878,0.9594337874192458,0.2919000244140625,0.06939077951462377,0.06594536503800136,0.06801261372397481,1117.9923307661352
1435,80.27679240493867,13.09597556593603,41.51801138000002,44.79589256000003,42.830259037647075,0.5370389443946204,0.0,0.7284172773361206,0.1805764950022978,0.1487150681781984,-0.21348313987255096,0.34405648708343506,0.1134423828125,0.08757101053194442,411.0,0.3260772798962264,197.10800310687043,13178.492571633484,0.053044479908887825,0.8865576171875,0.1805764950022978,0.7511658202068561,0.8601094177720896,0.7947432592329495,1414.0818245801834
1436,80.28140303784554,13.09597556593603,42.51265520000004,44.41991036000002,43.30239522588237,0.44035794832002423,-0.01832844503223896,0.7200992703437805,0.10667308134191177,0.07329259672093712,-0.164944127202034,0.38743919134140015,0.15609169155943628,0.07009840427338462,1025.0,0.7629229624045759,184.91935143996466,10910.935572387843,0.04391738278188809,0.8439083084405637,0.10667308134191177,1.0,0.7121147120206678,0.8848458848082671,1581.1093737157187
1437,80.2860136707524,13.09597556593603,42.88863739999999,44.652335719999996,43.87017683882355,0.351996289679438,-0.025067858397960663,0.7028069496154785,0.11543751436121323,0.0818838756579164,-0.17933130264282227,0.3635590672492981,0.14405251895680146,0.07688603950030373,1229.0,0.696056391602796,140.70777103914006,13723.031474243919,0.055236292266949254,0.8559474810431985,0.11543751436121323,1.0,0.8956493731905611,0.9582597492762245,1499.9999999998902
1438,80.29062430365926,13.09597556593603,40.94720203999998,44.53954106000003,43.53971698823531,0.6729066449902412,-0.04915102943778038,0.7546741962432861,0.14600970928485577,0.12240414810496153,-0.23468747735023499,0.36661607027053833,0.11743002084585337,0.09683668913918192,776.0,0.6026210276430919,192.9337035019299,9768.884566813907,0.03932053672451061,0.8825699791541466,0.14600970928485577,1.0,0.6375774445653148,0.8550309778261259,1581.1093737157187
1439,80.29523493656612,13.09597556593603,31.072542259999977,44.406238280000025,37.99068570235296,5.2114413946433364,-0.27255815267562866,0.6216813921928406,-0.018669895845301012,0.17187364090687854,-0.19604362547397614,0.3657393753528595,0.060380931181066175,0.07110639887330511,17.0,0.06093072443571946,890.457017493078,971.4511089646364,0.003910167915779632,0.9396190688189339,0.0,0.14036266988954604,0.06340286972761534,0.10957874982477377,1802.6722959561555
1440,80.29984556947298,13.09597556593603,30.570093320000012,39.41592908000001,31.77750592823531,1.5253910605723804,-0.31813865900039673,0.1366594433784485,-0.17921159332873773,0.05423647994276479,-0.2896551787853241,0.5265049338340759,0.013588146134918811,0.07006415811846922,0.0,0.0,0.0,0.0,0.0,0.9864118538650812,0.0,0.0,0.0,0.0,2121.122736870275
1452,80.15230531645344,13.100467121810984,37.14294577999999,47.42776795999998,41.93103592823531,1.8125299432960094,-0.04109589010477066,0.6364160180091858,0.2015033318014706,0.1292088992862818,-0.3090676963329315,0.34293627738952637,0.07005031211703432,0.08867660125566526,53.0,0.09295193562412592,435.72061589065254,2725.509830546359,0.010970393666957361,0.9299496878829657,0.2015033318014706,0.21412812626850994,0.17788352201444277,0.19963028456688306,1499.9999999998902
1453,80.1569159493603,13.100467121810984,38.85879182000002,44.13621469999998,41.183057247058834,1.219103082858909,-0.017921147868037224,0.6962283253669739,0.21699084712009803,0.1475485210603373,-0.23991507291793823,0.46380090713500977,0.0382327210669424,0.07765738309107403,210.0,0.23009267427312313,272.2131101244376,13980.122678730779,0.05627110479630554,0.9617672789330576,0.21699084712009803,0.5300515032785015,0.9124287252297687,0.6830023920590084,1581.1064908009032
1454,80.16152658226716,13.100467121810984,42.04096844000003,47.10305606000003,44.571935374117665,1.1157091348326709,-0.011993146501481533,0.7716737985610962,0.18184063251201923,0.13016850083994957,-0.30876606702804565,0.4506963789463043,0.09038520812988281,0.07957792272660952,68.0,0.12245385329487249,447.3928957652625,7846.898444454622,0.031584389839843706,0.9096147918701172,0.18184063251201923,0.2820900284037159,0.5121368180533878,0.37410874426358465,1802.6621816114011
1455,80.16613721517402,13.100467121810984,41.295840080000005,47.91996284000004,43.91535620352943,1.6293367037543243,-0.04084720090031624,0.7361963391304016,0.20425048828125,0.16275557307528504,-0.2303476631641388,0.4628099203109741,0.06490422865923713,0.08792445523447058,66.0,0.32884018565813855,1237.8456354256755,3896.1717685484755,0.015682401001097853,0.9350957713407628,0.20425048828125,0.7575305702239731,0.2542881147574913,0.5562335880373803,2121.1033961778853
1456,80.17074784808088,13.100467121810984,40.769465000000025,46.6655495,44.732901644705905,1.1421225430816675,-0.020096588879823685,0.7898064851760864,0.16508220597809437,0.14580393321752658,-0.28325292468070984,0.35049504041671753,0.09008668787339154,0.0865504697943619,162.0,0.1966473114887976,301.57722397399533,8368.012552221131,0.03368191553706632,0.9099133121266084,0.16508220597809437,0.4530053092719792,0.5461479273959428,0.4902623565215646,2061.528009815169
1457,80.17535848098774,13.100467121810984,40.86516956000003,45.43848032000005,42.866899265882374,0.8104846206127315,-0.0024554941337555647,0.7311050295829773,0.19152246328500602,0.13938713158708216,-0.23933345079421997,0.2837623953819275,0.07659944387582632,0.07466163289576908,236.0,0.14159692027924697,149.06213769384942,9794.308697869848,0.03942287087249204,0.9234005561241737,0.19152246328500602,0.32618883104696883,0.6392367796099736,0.4514080104721707,1999.9999999998536
1458,80.1799691138946,13.100467121810984,40.06193486000001,44.33104184000001,42.71498069529413,0.8177008890441392,-0.035418733954429626,0.7732327580451965,0.2321353687959559,0.16914055463517555,-0.2360038161277771,0.2950899302959442,0.06436878877527573,0.08938514212029695,182.0,0.1440519199162338,196.64060577566173,9308.115147620723,0.03746590319444874,0.9356312112247243,0.2321353687959559,0.33184427510768855,0.6075048004662098,0.442108485251097,2061.528009815169
1459,80.18457974680146,13.100467121810984,39.99015644000002,44.375476100000014,42.21752277411767,0.9297766039627356,-0.1694318801164627,0.7841415405273438,0.22089226217830882,0.17179935216368586,-0.28782132267951965,0.5506259799003601,0.06714426078048406,0.1004276826882012,196.0,0.13968239868939566,177.0562058635733,9823.61281375208,0.03954082226774559,0.9328557392195159,0.22089226217830882,0.32177845574942565,0.6411493463100562,0.44952681197367783,2235.976507258455
1460,80.18919037970832,13.100467121810984,39.05703698000002,46.70656574000003,41.57927883000002,1.213800463012129,-0.039891451597213745,0.7550122737884521,0.26788287823016826,0.19965449134285804,-0.2886101305484772,0.3562491834163666,0.028337640028733475,0.10845922046686242,78.0,0.12447812146267322,396.48244552216704,6070.233298025656,0.024433171432100494,0.9716623599712665,0.26788287823016826,0.28675322069686976,0.3961807315461759,0.33052422503659223,2499.8159166780865
1461,80.19380101261518,13.100467121810984,39.904705939999985,45.43848032000005,42.19687272941178,1.1083416149871868,-0.008806559257209301,0.7659744620323181,0.21101732441023285,0.16219162971655995,-0.2855585515499115,0.3454784154891968,0.0420439177868413,0.09786396926476792,117.0,0.10693199704182987,227.06351495633265,10977.212664943545,0.044184153346532015,0.9579560822131588,0.21101732441023285,0.2463332044779266,0.7164403624074516,0.4343760676497366,2499.4886239642924
1462,80.19841164552204,13.100467121810984,40.21232773999998,44.67284384000004,41.93135525882355,0.9624440545613634,0.013636363670229912,0.7419814467430115,0.21817272709865196,0.1554497763097085,-0.2944915294647217,0.29974615573883057,0.0610467529296875,0.0884463618168773,682.0,0.22035036172495917,80.27030878721384,10139.613227730359,0.04081274904687898,0.9389532470703125,0.21817272709865196,0.5076086878873706,0.6617734754056427,0.5692746028946793,1999.590899171434
1463,80.2030222784289,13.100467121810984,39.603920180000046,43.41501248000003,41.6324026929412,0.655705333632944,-0.009198423475027084,0.7807275056838989,0.22050804725060097,0.13697949891228403,-0.25628918409347534,0.35473912954330444,0.0674758559006911,0.08572592599610503,697.0,0.27838679164265073,99.22963372220288,10663.890973740181,0.04292300863944845,0.9325241440993088,0.22050804725060097,0.6413039349002092,0.6959910632230845,0.6631787862293593,1499.6931743785756
1464,80.20763291133576,13.100467121810984,37.183962020000024,45.35986586000001,41.007874851764726,1.9046717845616452,-0.008607895113527775,0.740669310092926,0.3152893784466912,0.17277783620603526,-0.2855440378189087,0.2939279079437256,0.016990532968558517,0.11835874205384705,96.0,0.13380116146864138,346.2694609314912,4948.126983031802,0.01991660433933247,0.9830094670314414,0.3152893784466912,0.30823018160360066,0.3229451771744121,0.31411617983192525,999.795449585717
1465,80.21224354424263,13.100467121810984,37.19421608000005,41.82563318000001,38.96515256000002,0.9380515009968566,-0.01828189566731453,0.7607799172401428,0.3816270297181373,0.19056157447516517,-0.30974286794662476,0.2695264518260956,-0.04921242807425705,0.1131712368612407,165.0,0.12228255518449119,184.12217706406773,5052.408495616975,0.020336345714844512,1.049212428074257,0.3816270297181373,0.2816954186178841,0.3297512295803672,0.3009177430028773,499.8977247928585
1466,80.21685417714949,13.100467121810984,33.12677228000001,41.12152106000002,38.26287363411767,1.7543970176905723,-0.13804277777671814,0.8158437609672546,0.448423837515024,0.22346676867127424,-0.3742331266403198,0.441458135843277,-0.08520484924316406,0.11944346074448164,66.0,0.06696891087520146,252.089548818887,8280.497143032318,0.033329659060143735,1.085204849243164,0.448423837515024,0.1542724990896022,0.5404361339389657,0.3087379530293476,0.0
1467,80.22146481005635,13.100467121810984,36.30894890000002,44.751458300000024,39.92273037764708,1.7144923138136983,-0.033691756427288055,0.8292452692985535,0.47440937117034315,0.18360271647669418,-0.3703659474849701,0.3406432867050171,-0.051523078469669116,0.12146679253353511,60.0,0.06594566296589438,273.06153597265234,6804.0452710899635,0.02738682294046009,1.0515230784696692,0.47440937117034315,0.15191530065089398,0.44407381077931135,0.26877870470226095,0.0
1468,80.22607544296321,13.100467121810984,36.53453822000006,43.032194240000024,39.899620304705905,1.6770675559870205,0.011898603290319443,0.8475073575973511,0.40438026577818625,0.24831925894451476,-0.36637169122695923,0.262330561876297,-0.028719769646139707,0.14338658652804537,196.0,0.10219062253936195,129.53302686252908,10463.097437694352,0.04211479869959967,1.0287197696461396,0.40438026577818625,0.23541076772248123,0.6828860430212655,0.414400877841995,0.0
1469,80.23068607587007,13.100467121810984,36.51744812000004,42.49898312000005,40.02563236000002,1.6491138481314758,-0.011857707053422928,0.8432651162147522,0.38031578650841347,0.2508299333103012,-0.39304429292678833,0.278618723154068,-0.029833544217623197,0.15184328705462274,249.0,0.18858662209169574,188.16423322613866,8240.5618898207,0.033168916492272216,1.0298335442176232,0.38031578650841347,0.43443635419380355,0.5378297138797883,0.47579369806819743,499.8977247928585
1470,80.23529670877693,13.100467121810984,37.05749528000001,41.897411600000055,40.073146911764724,1.4643718424792893,0.005581602919846773,0.8471840023994446,0.3331030752144608,0.24705063866720386,-0.39268311858177185,0.28178539872169495,-0.0022481162875306374,0.15088874009365158,301.0,0.16146588197213774,133.2722758476328,11383.354463863212,0.045818906363681036,1.0022481162875307,0.3331030752144608,0.37195983634807017,0.7429476722763833,0.5203549707193954,499.9999999999634
